,Bal,Brick,Dist,District,Floor,Kitsp,Lat,Link,Livesp,Lon,Metrdist,New,Nfloors,Price,Price_duplicate,Rem,Rooms,Small_district,Stname,Tel,Totsp,Walk
13532,0,1,55.3520718418,0,7,54.0,55.748711,http://www.cian.ru/rent/flat/149154775/,20.0,37.578514,5,1,15,170000.0,170000.0,евроремонт,2,Арбат,Смоленская,0,78.0,1
13533,1,0,1030.19897012,5,5,30.0,55.620199,http://www.cian.ru/rent/flat/151555861/,,37.602633,5,1,9,38000.0,38000.0,косметический,2,Чертаново Центральное,Южная,0,45.0,1
13534,0,1,41.7334142071,0,5,115.0,55.761188,http://www.cian.ru/rent/flat/151170873/,20.0,37.637641,2,1,6,195000.0,195000.0,евроремонт,3,Басманный,Чистые пруды,0,178.0,1
13535,1,0,594.034825269,1,7,20.0,55.831231,http://www.cian.ru/rent/flat/151612288/,,37.501474,10,1,17,40000.0,40000.0,евроремонт,1,Войковский,Водный стадион,0,40.0,1
13536,1,0,893.415106238,2,10,30.0,55.868592,http://www.cian.ru/rent/flat/151428343/,,37.635691,20,,12,35000.0,35000.0,,2,Южное Медведково,Бабушкинская,0,56.0,1
13537,1,0,169.501464491,7,4,28.0,55.77753,http://www.cian.ru/rent/flat/151246374/,,37.477282,5,1,9,40000.0,40000.0,косметический,2,Хорошёво-Мнёвники,Октябрьское поле,0,45.0,0
13538,0,1,97.0963956454,0,3,76.0,55.74333,http://www.cian.ru/rent/flat/28678368/,12.0,37.601439,4,,7,,~ 324 576 руб,евроремонт,4,Хамовники,Кропоткинская,0,110.0,1
13539,1,0,642.861614473,6,6,18.0,55.672016,http://www.cian.ru/rent/flat/151600131/,,37.572558,10,1,17,37000.0,37000.0,косметический,1,Черёмушки,Профсоюзная,0,40.0,1
13540,0,0,212.19987566,8,15,27.0,55.782972,http://www.cian.ru/rent/flat/150964183/,,37.475701,25,1,16,35000.0,35000.0,косметический,1,Хорошёво-Мнёвники,Октябрьское поле,0,39.0,1
13541,0,0,589.34152537,4,1,34.0,55.679093,http://www.cian.ru/rent/flat/151617461/,10.0,37.720555,15,,17,40000.0,40000.0,евроремонт,2,Печатники,Печатники,0,48.0,1
13542,1,1,287.238586296,1,3,23.0,55.792513,http://www.cian.ru/rent/flat/150893010/,,37.565587,7,,9,34000.0,34000.0,,2,Аэропорт,Динамо,0,36.0,1
13543,1,0,1193.95887825,5,2,20.0,55.597953,http://www.cian.ru/rent/flat/151591638/,10.0,37.667492,8,,9,30000.0,30000.0,косметический,1,Бирюлёво Восточное,Царицыно,0,35.0,0
13544,1,1,21.853493105,3,2,28.0,55.753022,http://www.cian.ru/rent/flat/151601759/,,37.824553,8,,5,43000.0,43000.0,косметический,2,Новогиреево,Новогиреево,0,43.0,1
13545,1,0,769.10533787,8,4,22.0,55.853127,http://www.cian.ru/rent/flat/151555198/,10.0,37.421003,10,,14,45000.0,45000.0,евроремонт,1,Северное Тушино,Сходненская,0,45.0,1
13546,1,,2093.20923148,10,6,32.0,55.471536,http://www.cian.ru/rent/flat/151022700/,,37.295688,20,1,17,28000.0,28000.0,косметический,2,,Теплый Стан,0,56.0,0
13547,1,0,163.826533144,0,12,100.0,55.776806,http://www.cian.ru/rent/flat/148021305/,15.0,37.639887,10,,18,160000.0,160000.0,евроремонт,3,Красносельский,Проспект Мира,0,140.0,1
13548,1,0,188.44055076,8,6,20.0,55.779945,http://www.cian.ru/rent/flat/151455290/,,37.485951,2,1,12,37000.0,37000.0,отсутствует,1,Хорошёво-Мнёвники,Октябрьское поле,0,39.0,0
13549,1,0,892.914949731,9,9,32.0,55.638689,http://www.cian.ru/rent/flat/151072557/,13.5,37.327641,,1,12,35000.0,35000.0,дизайнерский,2,поселение Внуковское,,0,63.0,
13550,1,1,718.564152636,7,4,28.0,55.84682,http://www.cian.ru/rent/flat/151264765/,,37.451411,10,1,5,35000.0,35000.0,косметический,2,Южное Тушино,Сходненская,0,44.0,1
13551,0,0,105.736675444,0,4,35.0,55.742215,http://www.cian.ru/rent/flat/149113292/,,37.585035,9,,8,150000.0,150000.0,дизайнерский,2,Хамовники,Смоленская,0,56.0,1
13552,0,0,702.320347488,6,4,20.0,55.664131,http://www.cian.ru/rent/flat/151218154/,,37.581379,15,,5,35000.0,35000.0,косметический,1,Зюзино,Новые Черемушки,0,33.0,1
13553,1,0,753.429225853,1,6,32.0,55.851172,http://www.cian.ru/rent/flat/151577111/,,37.50734,2,,14,45000.0,45000.0,косметический,2,Головинский,Водный стадион,0,45.0,0
13554,0,1,140.701621463,7,9,58.0,55.773854,http://www.cian.ru/rent/flat/151495113/,,37.471973,16,,30,135000.0,135000.0,,2,Хорошёво-Мнёвники,Полежаевская,0,80.0,0
13555,1,0,184.471141438,8,6,37.0,55.779439,http://www.cian.ru/rent/flat/150801682/,,37.455471,15,1,17,55000.0,55000.0,евроремонт,2,Хорошёво-Мнёвники,Щукинская,0,64.0,1
13556,1,0,998.433137383,9,4,19.0,55.62449,http://www.cian.ru/rent/flat/35098291/,12.0,37.314831,20,,17,27000.0,27000.0,косметический,1,поселение Внуковское,Юго-Западная,0,42.0,0
13557,1,0,483.589263337,8,9,32.0,55.817345,http://www.cian.ru/rent/flat/149307966/,10.0,37.401177,5,1,17,45000.0,45000.0,косметический,2,Строгино,Строгино,0,52.0,0
13558,1,0,1769.97029517,9,12,20.0,55.517883,http://www.cian.ru/rent/flat/151552398/,10.0,37.347979,,,17,25000.0,25000.0,косметический,1,поселение Десёновское,,0,41.0,
13559,1,1,386.720700035,1,1,32.0,55.805118,http://www.cian.ru/rent/flat/149999801/,,37.528397,8,,9,38000.0,38000.0,косметический,2,Аэропорт,Аэропорт,0,49.0,1
13560,1,,1129.82932009,5,4,22.0,55.60669,http://www.cian.ru/rent/flat/151458656/,13.0,37.663126,3,1,15,34000.0,34000.0,косметический,1,,Царицыно,0,53.0,0
13561,1,,25.5546398431,4,5,45.0,55.752546,http://www.cian.ru/rent/flat/151469455/,10.0,37.676843,10,,16,55000.0,55000.0,евроремонт,3,,Площадь Ильича,0,70.0,1
13562,1,1,140.701621463,7,9,58.0,55.773854,http://www.cian.ru/rent/flat/151529104/,13.0,37.471973,7,,32,125000.0,125000.0,дизайнерский,2,Хорошёво-Мнёвники,Октябрьское поле,0,92.0,0
13563,1,,1860.69458873,9,8,36.0,55.504986,http://www.cian.ru/rent/flat/151608915/,,37.534793,,1,17,26000.0,26000.0,косметический,2,,,0,53.0,
13564,1,0,383.767581211,4,4,30.0,55.706102,http://www.cian.ru/rent/flat/150775316/,6.5,37.76848,5,1,5,34000.0,34000.0,косметический,2,Кузьминки,Кузьминки,0,44.0,1
13565,1,1,331.450243523,1,1,20.0,55.798121,http://www.cian.ru/rent/flat/151615332/,,37.50769,7,,9,30000.0,30000.0,косметический,1,Сокол,Панфиловская,0,38.0,1
13566,1,1,377.48649195,4,5,27.0,55.706923,http://www.cian.ru/rent/flat/151491070/,,37.683922,2,1,5,38000.0,38000.0,косметический,1,Южнопортовый,Кожуховская,0,36.0,1
13567,0,0,449.708170682,4,7,20.0,55.697468,http://www.cian.ru/rent/flat/151356546/,8.5,37.848502,8,1,10,25000.0,25000.0,косметический,1,Выхино-Жулебино,Лермонтовский проспект,0,39.0,1
13568,1,0,393.158931874,4,4,34.0,55.704874,http://www.cian.ru/rent/flat/151589311/,8.2,37.916927,4,1,17,30000.0,30000.0,отсутствует,2,Некрасовка,Лермонтовский проспект,0,56.0,0
13569,1,1,542.129986919,6,9,36.0,55.68532,http://www.cian.ru/rent/flat/151344496/,,37.540156,10,,10,50000.0,50000.0,,2,Гагаринский,Университет,0,60.0,1
13570,1,1,194.474347904,7,25,61.0,55.780714,http://www.cian.ru/rent/flat/151589020/,12.0,37.472054,25,,26,82000.0,82000.0,дизайнерский,2,Хорошёво-Мнёвники,Полежаевская,0,97.0,1
13571,0,1,1.90687405324,0,2,35.0,55.755586,http://www.cian.ru/rent/flat/150498162/,60.0,37.594504,10,,6,200000.0,200000.0,дизайнерский,2,Пресненский,Арбатская,0,95.0,1
13572,1,0,1121.44961308,2,6,31.0,55.896792,http://www.cian.ru/rent/flat/151519656/,,37.574354,12,,9,35000.0,35000.0,косметический,2,Лианозово,Алтуфьево,0,52.0,0
13573,1,0,107.142651454,8,10,33.0,55.769565,http://www.cian.ru/rent/flat/150819777/,10.0,37.489544,,1,17,47000.0,47000.0,евроремонт,2,Хорошёво-Мнёвники,,0,58.0,
13574,1,,790.472496897,2,8,28.0,55.85579,http://www.cian.ru/rent/flat/151475653/,,37.638548,11,,9,32000.0,32000.0,косметический,2,,Свиблово,0,45.0,1
13575,1,,1112.08997005,5,8,34.0,55.609101,http://www.cian.ru/rent/flat/151270588/,10.0,37.592186,7,,14,36000.0,36000.0,,2,,Пражская,0,52.0,1
13576,1,0,633.834923391,7,3,15.0,55.836221,http://www.cian.ru/rent/flat/151448986/,10.0,37.353001,12,1,17,35000.0,35000.0,отсутствует,1,Митино,Митино,0,40.0,1
13577,1,1,753.549469798,2,10,20.0,55.851187,http://www.cian.ru/rent/flat/151413613/,11.0,37.632484,7,,12,28000.0,28000.0,косметический,1,Свиблово,Ботанический сад,0,39.0,1
13578,1,0,308.735556959,7,12,60.0,55.795241,http://www.cian.ru/rent/flat/151528565/,10.0,37.400171,10,,17,48000.0,48000.0,евроремонт,3,Строгино,Строгино,0,75.0,1
13579,0,1,397.683125866,8,7,70.0,55.806504,http://www.cian.ru/rent/flat/150595367/,,37.449866,10,,26,120000.0,120000.0,евроремонт,2,Щукино,Щукинская,0,100.0,1
13580,1,0,885.154639972,9,8,38.0,55.63973,http://www.cian.ru/rent/flat/151600475/,11.0,37.32668,15,,17,30000.0,30000.0,евроремонт,2,поселение Внуковское,Проспект Вернадского,0,65.0,0
13581,1,1,699.413865726,6,12,65.0,55.664517,http://www.cian.ru/rent/flat/150234515/,16.0,37.575953,5,,22,110000.0,110000.0,евроремонт,4,Черёмушки,Новые Черемушки,0,120.0,0
13582,1,,553.300372459,5,8,28.0,55.683848,http://www.cian.ru/rent/flat/151581542/,10.0,37.666351,8,1,16,39000.0,39000.0,косметический,2,,Коломенская,0,49.0,1
13583,1,0,305.661182381,8,7,20.5,55.794851,http://www.cian.ru/rent/flat/151406760/,,37.398698,15,1,12,30000.0,30000.0,косметический,1,Строгино,Строгино,0,41.0,1
13584,1,,899.151145264,1,21,32.0,55.869304,http://www.cian.ru/rent/flat/151497713/,,37.479663,5,,25,32000.0,32000.0,косметический,2,,Речной вокзал,0,60.0,0
13585,0,1,907.74119386,2,7,35.0,55.87037,http://www.cian.ru/rent/flat/151298520/,10.0,37.644549,15,,17,38000.0,38000.0,евроремонт,2,Южное Медведково,Бабушкинская,0,52.0,1
13586,1,,219.119289678,8,16,22.0,55.783853,http://www.cian.ru/rent/flat/151450162/,10.0,37.470922,20,1,24,45000.0,45000.0,евроремонт,1,,Октябрьское поле,0,42.0,1
13587,1,1,478.397023742,5,9,18.0,55.693703,http://www.cian.ru/rent/flat/151512597/,,37.605849,3,1,9,32000.0,32000.0,косметический,1,Донской,Нагатинская,0,31.0,0
13588,1,1,1181.69787352,5,2,18.0,55.599626,http://www.cian.ru/rent/flat/151601928/,,37.669513,10,1,12,25000.0,25000.0,косметический,1,Бирюлёво Восточное,Царицыно,0,35.0,0
13589,1,1,97.558540942,0,4,55.0,55.768339,http://www.cian.ru/rent/flat/151235720/,10.0,37.628631,5,1,5,125000.0,125000.0,дизайнерский,4,Мещанский,Трубная,0,80.0,1
13590,1,0,426.717300099,3,3,29.0,55.810172,http://www.cian.ru/rent/flat/151393249/,6.5,37.819226,17,,5,30000.0,30000.0,косметический,2,Северное Измайлово,Щелковская,0,45.0,1
13591,1,0,377.280628849,3,5,31.0,55.803924,http://www.cian.ru/rent/flat/151450004/,10.0,37.795547,5,,5,37000.0,37000.0,косметический,2,Северное Измайлово,Первомайская,0,50.0,1
13592,1,1,30.3590248533,3,5,28.0,55.751928,http://www.cian.ru/rent/flat/151344724/,,37.809093,5,,9,30000.0,30000.0,косметический,2,Новогиреево,Новогиреево,0,43.0,1
13593,1,0,856.978969241,1,5,46.0,55.864066,http://www.cian.ru/rent/flat/151406040/,,37.488754,20,,9,55000.0,55000.0,косметический,4,Ховрино,Речной вокзал,0,60.0,1
13594,1,1,51.6927958718,0,3,20.0,55.762465,http://www.cian.ru/rent/flat/151329324/,,37.537146,15,,5,37000.0,37000.0,евроремонт,1,Пресненский,Выставочная,0,31.0,1
13595,1,0,1592.29110628,6,7,18.0,55.542905,http://www.cian.ru/rent/flat/151591451/,12.0,37.510331,10,,7,30000.0,30000.0,косметический,1,Южное Бутово,Бунинская аллея,0,36.0,1
13596,0,0,539.685538169,3,2,18.0,55.824405,http://www.cian.ru/rent/flat/151299651/,,37.814573,10,,9,24000.0,24000.0,косметический,1,Гольяново,Щелковская,0,37.0,0
13597,1,1,176.971709597,0,5,123.0,55.733006,http://www.cian.ru/rent/flat/21260230/,18.0,37.593255,5,1,5,250000.0,250000.0,евроремонт,6,Хамовники,Парк Культуры,0,200.0,1
13598,1,0,421.949913682,7,8,46.0,55.80957,http://www.cian.ru/rent/flat/151346631/,,37.409271,11,1,9,55000.0,55000.0,косметический,3,Строгино,Строгино,0,60.0,1
13599,0,1,563.463661276,6,1,20.0,55.682508,http://www.cian.ru/rent/flat/151067073/,,37.545653,18,,5,30000.0,30000.0,косметический,1,Гагаринский,Профсоюзная,0,31.0,1
13600,1,0,780.86611739,7,11,56.0,55.854593,http://www.cian.ru/rent/flat/150132944/,10.0,37.363152,5,,17,46000.0,46000.0,,3,Митино,Пятницкое шоссе,0,80.0,1
13601,1,1,46.1178340467,0,4,87.0,55.7499,http://www.cian.ru/rent/flat/34447472/,15.0,37.5936,10,,5,200000.0,200000.0,,3,Арбат,Арбатская,0,140.0,1
13602,1,1,349.336626819,1,7,45.0,55.800387,http://www.cian.ru/rent/flat/151590878/,,37.50398,,1,10,57000.0,57000.0,евроремонт,2,Сокол,,0,65.0,
13603,1,0,185.537954767,7,3,30.0,55.779575,http://www.cian.ru/rent/flat/151342693/,,37.488431,5,,5,42000.0,42000.0,евроремонт,2,Хорошёво-Мнёвники,Полежаевская,0,46.0,0
13604,1,0,1673.04884913,6,2,58.0,55.53157,http://www.cian.ru/rent/flat/151452004/,,37.526762,15,,6,45000.0,45000.0,косметический,3,Южное Бутово,Бунинская аллея,0,80.0,1
13605,1,0,682.535108727,8,12,28.0,55.842317,http://www.cian.ru/rent/flat/150996066/,,37.45734,19,1,14,35000.0,35000.0,косметический,2,Южное Тушино,Сходненская,0,50.0,1
13606,0,1,19.8782687854,3,2,33.0,55.753276,http://www.cian.ru/rent/flat/151598669/,,37.795933,12,1,5,28000.0,28000.0,косметический,2,Перово,Перово,0,44.0,1
13607,1,1,1219.66289397,8,21,18.0,55.908873,http://www.cian.ru/rent/flat/151611112/,22.0,37.388762,12,1,23,40000.0,40000.0,косметический,1,Куркино,Планерная,0,62.0,0
13608,1,0,273.6598834,3,2,48.0,55.720459,http://www.cian.ru/rent/flat/150830366/,,37.818696,5,,9,43000.0,43000.0,евроремонт,3,Вешняки,Выхино,0,64.0,1
13609,0,1,1099.98818045,1,1,36.0,55.894147,http://www.cian.ru/rent/flat/151620139/,,37.530067,20,1,5,26000.0,26000.0,косметический,2,Дмитровский,Алтуфьево,0,43.0,0
13610,0,0,279.548871407,3,1,32.0,55.719693,http://www.cian.ru/rent/flat/151557970/,,37.817951,5,1,9,30000.0,30000.0,косметический,2,Вешняки,Выхино,0,46.0,1
13611,1,0,428.42291965,4,2,19.0,55.700258,http://www.cian.ru/rent/flat/150832161/,,37.778685,17,,5,24000.0,24000.0,косметический,1,Кузьминки,Кузьминки,0,32.0,1
13612,1,1,1352.98803672,5,3,21.0,55.576141,http://www.cian.ru/rent/flat/151578245/,,37.665174,5,1,12,27000.0,27000.0,отсутствует,1,Бирюлёво Восточное,Царицыно,0,39.0,0
13613,1,1,671.712593869,5,4,,55.668193,http://www.cian.ru/rent/flat/151568377/,,37.656002,12,1,9,45000.0,45000.0,,2,Нагатино-Садовники,Коломенская,0,37.0,1
13614,1,1,1156.77771867,8,4,66.0,55.901142,http://www.cian.ru/rent/flat/149799355/,,37.392814,18,,10,60000.0,60000.0,косметический,3,Куркино,Планерная,0,120.0,0
13615,1,0,1961.29643346,10,2,16.0,55.490585,http://www.cian.ru/rent/flat/151399893/,10.0,37.297512,40,,17,15000.0,15000.0,косметический,1,Троицк,Теплый Стан,0,34.0,0
13616,1,0,523.440647507,4,16,20.0,55.687781,http://www.cian.ru/rent/flat/151618584/,10.0,37.863567,9,1,22,33000.0,33000.0,евроремонт,1,Выхино-Жулебино,Жулебино,0,40.0,1
13617,1,1,935.268835317,2,3,,55.873784,http://www.cian.ru/rent/flat/151359612/,,37.627885,5,,8,28000.0,28000.0,,1,Южное Медведково,Свиблово,0,32.4,0
13618,0,0,988.190190817,5,4,18.4,55.625872,http://www.cian.ru/rent/flat/151057448/,,37.600307,9,,9,25000.0,25000.0,косметический,1,Чертаново Северное,Южная,0,33.0,1
13619,1,0,1127.87877258,2,1,38.0,55.897584,http://www.cian.ru/rent/flat/151458694/,,37.596049,8,1,9,45000.0,45000.0,косметический,3,Бибирево,Алтуфьево,0,60.0,1
13620,1,0,1581.51394462,6,3,30.0,55.544413,http://www.cian.ru/rent/flat/151615172/,,37.565632,12,,8,30000.0,30000.0,косметический,1,Южное Бутово,Улица Скобелевская,0,40.0,1
